0‭,",""‬I hate Harry Potter‭, ‬that daniel wotshisface needs a fucking slap‭...‬"""
0‭,",‬but then when i came home tiffani made us all watch brokeback mountain which was horrible‭...‬"
1‭,",‬I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable‭!:‬"
1‭,",‬Brokeback Mountain was so awesome‭.‬"
0‭,",""‬Always knows what I want‭, ‬not guy crazy‭, ‬hates Harry Potter‭..‬"""
0‭,",‬da vinci code sucks‭...‬"
1‭,",‬Mission Impossible 3‭ ‬was awesome‭..‬"
0‭,",""‬Not because I hate Harry Potter‭, ‬but because I am the type of person that likes it when the main character dies‭.‬"""
0‭,",‬i heard da vinci code sucked soo much only 2.5‭ ‬stars‭:‬"
1‭,",""‬He's like‭,'‬YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN‭ '..‬"""
0‭,",‬I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with‭.‬"
1‭,",‬DA VINCI CODE IS AWESOME‭!!‬"
1‭,",‬Mission Impossible III was AWESOME‭.‬"
1‭,",‬da vinci code was an awesome movie‭...‬"
0‭,","", ‬she helped me bobbypin my insanely cool hat to my head‭, ‬and she laughed at my stupid brokeback mountain cowboy jokes‭..‬"""
0‭,",‬Da Vinci Code sucks‭.‬"
1‭,",‬The Da Vinci Code is awesome‭!!‬"
0‭,",""‬Then snuck into Brokeback Mountain‭, ‬which is the most depressing movie I have ever seen‭..‬"""
1‭,",‬Brokeback Mountain was so awesome‭.‬"
1‭,",‬man i loved brokeback mountain‭!‬"
0‭,",""‬i wish i could have stayed to see that last credit‭, ‬but i was going to go insane if i had to listen to one more second of kanye west's god-awful mission impossible remix‭..‬"""
1‭,",‬Mission Impossible 3‭ ‬was excellent‭.‬"
1‭,",""‬I want to be here because I love Harry Potter‭, ‬and I really want a place where people take it serious‭, ‬but it is still so much fun‭.‬"""
1‭,",‬I am going to start reading the Harry Potter series again because that is one awesome story‭.‬"
0‭,",‬I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with‭.‬"
1‭,",‬brokeback mountain is amazing‭..‬"
1‭,",‬dudeee i LOVED brokeback mountain‭!!!!‬"
0‭,",""‬Oh‭, ‬and Brokeback Mountain was a terrible movie‭.‬"""
1‭,",""‬I liked the first‭ """" ‬Mission Impossible‭.‬"""
1‭,",‬the people who are worth it know how much i love the da vinci code‭.‬"
1‭,",‬i love being a sentry for mission impossible and a station for bonkers‭.‬"
0‭,",‬friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED‭!!!!!‬"
0‭,",‬Brokeback Mountain is fucking horrible‭..‬"
0‭,",""‬Oh‭, ‬and Brokeback Mountain is a TERRIBLE movie‭...‬"""
1‭,",‬DA VINCI CODE IS AWESOME‭!!‬"
1‭,",‬da vinci code was an awesome movie‭...‬"
1‭,",‬dudeee i LOVED brokeback mountain‭!!!!‬"
0‭,","", ‬she helped me bobbypin my insanely cool hat to my head‭, ‬and she laughed at my stupid brokeback mountain cowboy jokes‭..‬"""
1‭,",""‬I want to be here because I love Harry Potter‭, ‬and I really want a place where people take it serious‭, ‬but it is still so much fun‭.‬"""
0‭,",""‬I hate Harry Potter‭, ‬it's retarted‭, ‬gay and stupid and there's only one Black guy‭...‬"""
1‭,",""‬So as felicia's mom is cleaning the table‭, ‬felicia grabs my keys and we dash out like freakin mission impossible‭.‬"""
0‭,",‬Da Vinci Code sucks‭...‬"
1‭,",‬DA VINCI CODE IS AWESOME‭!!‬"
1‭,",‬man i loved brokeback mountain‭!‬"
1‭,",‬Mission Impossible 3‭ ‬was excellent‭.‬"
1‭,",‬Brokeback Mountain was so awesome‭.‬"
1‭,",‬Harry Potter is AWESOME I don't care if anyone says differently‭!..‬"
0‭,",""‬As I sit here‭, ‬watching the MTV Movie Awards‭, ‬I am reminded of how much I despised the movie Brokeback Mountain‭.‬"""
1‭,",""‬I love Harry Potter‭, ‬but every few months or so I'll go through an intense Harry Potter phase‭.‬"""
0‭,",‬So Brokeback Mountain was really depressing‭.‬"
1‭,",‬Love luv lubb the Da Vinci Code‭!‬"
1‭,",‬Da Vinci Code was awesome‭.‬"
1‭,",‬went to see Mission Impossible 3‭ ‬was so awesome i lost feeling in my left hand‭..‬"
1‭,",‬I love Harry Potter‭.‬"
1‭,",‬I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable‭!:‬"
0‭,",‬i heard da vinci code sucked soo much only 2.5‭ ‬stars‭:‬"
0‭,",""‬Then snuck into Brokeback Mountain‭, ‬which is the most depressing movie I have ever seen‭..‬"""
0‭,",""‬by the way‭, ‬the Da Vinci Code sucked‭, ‬just letting you know‭...‬"""
0‭,",""‬As I sit here‭, ‬watching the MTV Movie Awards‭, ‬I am reminded of how much I despised the movie Brokeback Mountain‭.‬"""
0‭,",‬So Brokeback Mountain was really depressing‭.‬"
0‭,",""‬Is it just me‭, ‬or does Harry Potter suck‭?...‬"""
1‭,",‬Brokeback Mountain is a spectacularly beautiful movie‭.‬"
0‭,",""‬I hate Harry Potter‭, ‬it's retarted‭, ‬gay and stupid and there's only one Black guy‭...‬"""
0‭,",‬so we ran off because we HATED Top Gun‭ / ‬Mission Impossible 2‭ / ‬Cocktail‭.‬"
0‭,",""‬Combining the opinion‭ / ‬review from Gary and Gin Zen‭, ‬The Da Vinci Code sucks‭.‬"""
0‭,",‬friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED‭!!!!!‬"
1‭,",""‬Because I would like to make friends who like the same things I like‭, ‬and I really like Harry Potter‭, ‬so I thought that joining a community like this would be a good start‭.‬"""
1‭,",‬Da Vinci Code was awesome‭.‬"
0‭,",""‬I hate Harry Potter‭, ‬it's retarted‭, ‬gay and stupid and there's only one Black guy‭...‬"""
0‭,",‬So Brokeback Mountain was really depressing‭.‬"
0‭,",‬So Brokeback Mountain was really depressing‭.‬"
1‭,",‬i love brokeback mountain‭.‬"
0‭,",‬Mission Impossible 2‭ ‬is a dumb movie‭.‬"
1‭,",‬I love The Da Vinci Code‭...‬"
1‭,",‬I like Mission Impossible movies because you never know who's on the right side‭.‬"
0‭,",""‬Is it just me‭, ‬or does Harry Potter suck‭?...‬"""
1‭,",‬dudeee i LOVED brokeback mountain‭!!!!‬"
1‭,",‬I love The Da Vinci Code‭...‬"
0‭,",‬The Da Vinci Code sucked big time‭.‬"
1‭,",‬Mission Impossible 3‭ ‬was excellent‭.‬"
1‭,",‬I love Brokeback Mountain‭.‬"
1‭,",‬Love luv lubb the Da Vinci Code‭!‬"
0‭,",""‬Harry Potter dragged Draco Malfoy‭ ‬قÄô s trousers down past his hips and sucked him into his throat with vigor‭, ‬making whimpering noises and panting and groaning around the blonds rock-hard‭, ‬aching cock‭...‬"""
0‭,",‬The Da Vinci Code sucked big time‭.‬"
1‭,",""‬Anyway‭, ‬thats why I love‭ """" ‬Brokeback Mountain‭.‬"""
0‭,",‬This quiz sucks and Harry Potter sucks ok bye‭..‬"
0‭,",""‬but‭ """" ‬Brokeback Mountain‭ """" ‬really was a lousy movie‭....‬"""
0‭,",""‬Always knows what I want‭, ‬not guy crazy‭, ‬hates Harry Potter‭..‬"""
1‭,",‬I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable‭!:‬"
0‭,",""‬Harry Potter dragged Draco Malfoy‭ ‬قÄô s trousers down past his hips and sucked him into his throat with vigor‭, ‬making whimpering noises and panting and groaning around the blonds rock-hard‭, ‬aching cock‭...‬"""
1‭,",‬man i loved brokeback mountain‭!‬"
0‭,",""‬Not because I hate Harry Potter‭, ‬but because I am the type of person that likes it when the main character dies‭.‬"""
0‭,",""‬Not because I hate Harry Potter‭, ‬but because I am the type of person that likes it when the main character dies‭.‬"""
1‭,",""‬I liked the first‭ """" ‬Mission Impossible‭.‬"""
0‭,",‬These Harry Potter movies really suck‭.‬"
1‭,",‬We liked Mission Impossible‭.‬"
0‭,",‬And I absolutely loathe the Da Vinci Code‭.‬"
0‭,",‬Mission Impossible III sucks‭..‬"
0‭,","", ‬she helped me bobbypin my insanely cool hat to my head‭, ‬and she laughed at my stupid brokeback mountain cowboy jokes‭..‬"""
0‭,",‬My dad's being stupid about brokeback mountain‭...‬"
1‭,",""‬He's like‭,'‬YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN‭ '..‬"""
1‭,",‬I love The Da Vinci Code‭...‬"
1‭,",‬The Da Vinci Code book is just awesome‭.‬"
1‭,",‬The book da vinci code is awesome‭.‬"
1‭,",‬Brokeback mountain was beautiful‭...‬"
0‭,",""‬Oh‭, ‬and Brokeback Mountain was a terrible movie‭.‬"""
0‭,",‬Da Vinci Code sucks be‭...‬"
0‭,",""‬Is it just me‭, ‬or does Harry Potter suck‭?...‬"""
1‭,",""‬I‭, ‬too‭, ‬like Harry Potter‭..‬"""
0‭,",‬friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED‭!!!!!‬"
0‭,",‬These Harry Potter movies really suck‭.‬"
1‭,",""‬The Da Vinci Code was awesome‭, ‬I can't wait to read it‭...‬"""
0‭,",""‬Oh‭, ‬and Brokeback Mountain was a terrible movie‭.‬"""
1‭,",‬I love Harry Potter‭..‬"
0‭,",‬Mission Impossible 3‭ ‬was quite boring‭.‬"
1‭,",‬I wanted desperately to love'The Da Vinci Code as a film‭.‬"
1‭,",‬The Da Vinci Code is awesome‭!!‬"
0‭,",""‬Then snuck into Brokeback Mountain‭, ‬which is the most depressing movie I have ever seen‭..‬"""
1‭,",‬i love being a sentry for mission impossible and a station for bonkers‭.‬"
1‭,",‬Mission Impossible 3‭ ‬was AWESOME‭...‬"
1‭,",‬Brokeback Mountain was so awesome‭.‬"
1‭,",‬Brokeback Mountain was so awesome‭.‬"
1‭,",‬Love luv lubb the Da Vinci Code‭!‬"
0‭,",‬Apparently the Da Vinci code sucks‭.‬"
0‭,",‬My dad's being stupid about brokeback mountain‭...‬"
0‭,",""‬Harry Potter dragged Draco Malfoy‭ ‬قÄô s trousers down past his hips and sucked him into his throat with vigor‭, ‬making whimpering noises and panting and groaning around the blonds rock-hard‭, ‬aching cock‭...‬"""
0‭,",""‬In her rant‭, ‬with generalized condemnation of the entire Hollywood industry‭, ‬the people who actually voted for‭ """" ‬Brokeback Mountain‭ """" ‬are targeted as part of the same stupid mob‭...‬"""
0‭,",""‬by the way‭, ‬the Da Vinci Code sucked‭, ‬just letting you know‭...‬"""
1‭,",""‬Because I would like to make friends who like the same things I like‭, ‬and I really like Harry Potter‭, ‬so I thought that joining a community like this would be a good start‭.‬"""
1‭,",‬Love luv lubb the Da Vinci Code‭!‬"
1‭,",‬i love being a sentry for mission impossible and a station for bonkers‭.‬"
0‭,",‬The Da Vinci Code sucked big time‭.‬"
0‭,",‬Da Vinci Code sucked‭..‬"
0‭,",""‬I hate Harry Potter‭, ‬that daniel wotshisface needs a fucking slap‭...‬"""
1‭,",‬the people who are worth it know how much i love the da vinci code‭.‬"
1‭,",‬I love Brokeback Mountain‭....‬"
1‭,",‬I like Mission Impossible movies because you never know who's on the right side‭.‬"
0‭,",‬Mission Impossible is so Boring‭.‬"
1‭,",‬DA VINCI CODE IS AWESOME‭!!‬"
0‭,",‬I hate Brokeback Mountain‭.‬"
0‭,",‬I blame Mission Impossible for some of my chunnel fears‭ -- ‬but I think I would be scared regardless‭..‬"
1‭,",‬Brokeback Mountain was so awesome‭.‬"
0‭,",""‬I hate Harry Potter‭, ‬it's retarted‭, ‬gay and stupid and there's only one Black guy‭...‬"""
1‭,",‬I like Mission Impossible movies because you never know who's on the right side‭.‬"
0‭,",‬I hate playing Mission Impossible‭ --- ‬love 007‭..‬"
0‭,",‬Everyone knows Brokeback Mountain is going to win all because of the stupid gay cowboys‭.‬"
0‭,",""‬Harry Potter dragged Draco Malfoy‭ ‬قÄô s trousers down past his hips and sucked him into his throat with vigor‭, ‬making whimpering noises and panting and groaning around the blonds rock-hard‭, ‬aching cock‭...‬"""
1‭,",‬I love Harry Potter‭.‬"
0‭,",‬Da Vinci Code sucked‭..‬"
1‭,",‬i love when brokeback mountain won at the critics choice awards they played its so easy to fall in love‭....‬"
1‭,",‬I loved Brokeback mountain but then again i love gays lol‭.‬"
0‭,",‬I hate Harry Potter‭.‬"
0‭,",‬I thought Brokeback Mountain was a terrible movie‭.‬"
0‭,",‬friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED‭!!!!!‬"
0‭,",‬Da Vinci Code sucks‭.‬"
1‭,",‬The Da Vinci Code is awesome‭..‬"
1‭,",""‬Also‭: """" ‬Sexy Harry Potter‭.‬"""
1‭,",""‬The Da Vinci Code was awesome‭, ‬I can't wait to read it‭...‬"""
1‭,",‬Brokeback Mountain was an AWESOME movie‭.‬"
1‭,",""‬I love the Harry Potter series if you can count that as‭ """" ‬a‭ """" ‬book‭, ‬also Catcher In the Tye‭, ‬Jane Eyre‭, ‬The Virgin Suicides‭, ‬yeah‭...‬"""
0‭,",""‬Oh‭, ‬and Brokeback Mountain is a TERRIBLE movie‭...‬"""
1‭,",‬Love luv lubb the Da Vinci Code‭!‬"
0‭,",""‬Always knows what I want‭, ‬not guy crazy‭, ‬hates Harry Potter‭..‬"""
0‭,","", ‬she helped me bobbypin my insanely cool hat to my head‭, ‬and she laughed at my stupid brokeback mountain cowboy jokes‭..‬"""
0‭,",""‬Combining the opinion‭ / ‬review from Gary and Gin Zen‭, ‬The Da Vinci Code sucks‭.‬"""
1‭,",‬Mission Impossible 3‭ ‬was pretty awesome at least i thought so‭.‬"
1‭,",‬i love kirsten‭ / ‬leah‭ / ‬kate escapades and mission impossible tom as well‭...‬"
0‭,",‬well mission impossible 3‭ ‬sucked a lot‭.‬"
0‭,",‬My dad's being stupid about brokeback mountain‭...‬"
1‭,",‬Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch‭.‬"
1‭,",‬I am going to start reading the Harry Potter series again because that is one awesome story‭.‬"
1‭,",""‬He's like‭,'‬YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN‭ '..‬"""
0‭,",‬Brokeback Mountain was boring‭.‬"
1‭,",+ ‬love undercover 3‭ + ‬The Da Vinci Code‭....‬"
0‭,",‬Brokeback Mountain was boring‭.‬"
0‭,",""‬Harry Potter dragged Draco Malfoy‭ ‬قÄô s trousers down past his hips and sucked him into his throat with vigor‭, ‬making whimpering noises and panting and groaning around the blonds rock-hard‭, ‬aching cock‭...‬"""
0‭,",""‬Oh‭, ‬and Brokeback Mountain is a TERRIBLE movie‭...‬"""
1‭,",‬i loved brokeback mountain‭!‬"
1‭,",""‬Because I would like to make friends who like the same things I like‭, ‬and I really like Harry Potter‭, ‬so I thought that joining a community like this would be a good start‭.‬"""
1‭,",‬the last stand and Mission Impossible 3‭ ‬both were awesome movies‭.‬"
1‭,",‬i love kirsten‭ / ‬leah‭ / ‬kate escapades and mission impossible tom as well‭...‬"
1‭,",‬mission impossible 2‭ ‬rocks‭!!....‬"
0‭,",""‬I hate Harry Potter‭, ‬it's retarted‭, ‬gay and stupid and there's only one Black guy‭...‬"""
0‭,",‬friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED‭!!!!!‬"
1‭,",‬mission impossible 3‭ ‬was an awesome movie‭.‬"
0‭,",‬I hate Harry Potter‭.‬"
1‭,",‬dudeee i LOVED brokeback mountain‭!!!!‬"
0‭,",""‬Combining the opinion‭ / ‬review from Gary and Gin Zen‭, ‬The Da Vinci Code sucks‭.‬"""
0‭,",""‬Da Vinci Code‭ = ‬Up‭, ‬Up‭, ‬Down‭, ‬Down‭, ‬Left‭, ‬Right‭, ‬Left‭, ‬Right‭, ‬B‭, ‬A‭, ‬SUCK‭!‬"""
0‭,",""‬Is it just me‭, ‬or does Harry Potter suck‭?...‬"""
1‭,",‬lol i love the mission impossible thing‭.(‬"
1‭,",""‬I liked the first‭ """" ‬Mission Impossible‭.‬"""
0‭,",""‬As I sit here‭, ‬watching the MTV Movie Awards‭, ‬I am reminded of how much I despised the movie Brokeback Mountain‭.‬"""
1‭,",‬The Da Vinci Code was absolutely AWESOME‭!‬"
0‭,",""‬Oh‭, ‬and Brokeback Mountain was a terrible movie‭.‬"""
1‭,",‬the last stand and Mission Impossible 3‭ ‬both were awesome movies‭.‬"
1‭,",‬The Da Vinci Code was absolutely AWESOME‭!‬"
0‭,",‬Since Mission Impossible is a piece of crap‭.‬"
0‭,",""‬Combining the opinion‭ / ‬review from Gary and Gin Zen‭, ‬The Da Vinci Code sucks‭.‬"""
1‭,",""‬Idk why‭, ‬but Harry Potter icons are always the funniest‭.......‬"""
1‭,",""‬I liked the first‭ """" ‬Mission Impossible‭.‬"""
1‭,",""‬Back in Melbourne‭, ‬Mom and I went to see Da Vinci Code‭, ‬which was totally awesome‭, ‬but they left things out‭!‬"""
1‭,",""‬I want to be here because I love Harry Potter‭, ‬and I really want a place where people take it serious‭, ‬but it is still so much fun‭.‬"""
1‭,",‬man i loved brokeback mountain‭!‬"
0‭,",‬Ok brokeback mountain is such a horrible movie‭.‬"
1‭,",‬I wanted desperately to love'The Da Vinci Code as a film‭.‬"
1‭,",‬DA VINCI CODE IS AWESOME‭!!‬"
1‭,",""‬I love the Harry Potter series if you can count that as‭ """" ‬a‭ """" ‬book‭, ‬also Catcher In the Tye‭, ‬Jane Eyre‭, ‬The Virgin Suicides‭, ‬yeah‭...‬"""
0‭,",‬friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED‭!!!!!‬"
1‭,",‬the last stand and Mission Impossible 3‭ ‬both were awesome movies‭.‬"
0‭,",‬This quiz sucks and Harry Potter sucks ok bye‭..‬"
1‭,",‬The Da Vinci Code is awesome‭..‬"
0‭,",‬This quiz sucks and Harry Potter sucks ok bye‭..‬"
0‭,",""‬Then snuck into Brokeback Mountain‭, ‬which is the most depressing movie I have ever seen‭..‬"""
0‭,",‬The Da Vinci Code sucked big time‭.‬"
1‭,",‬I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable‭!:‬"
1‭,",‬Brokeback mountain was beautiful‭...‬"
0‭,",‬i heard da vinci code sucked soo much only 2.5‭ ‬stars‭:‬"
1‭,",""‬So as felicia's mom is cleaning the table‭, ‬felicia grabs my keys and we dash out like freakin mission impossible‭.‬"""
0‭,",‬I hate Harry Potter‭.‬"
0‭,",""‬Not because I hate Harry Potter‭, ‬but because I am the type of person that likes it when the main character dies‭.‬"""
0‭,",""‬Harry Potter dragged Draco Malfoy‭ ‬قÄô s trousers down past his hips and sucked him into his throat with vigor‭, ‬making whimpering noises and panting and groaning around the blonds rock-hard‭, ‬aching cock‭...‬"""
1‭,",‬I really like The Da Vinci Code‭.‬"
0‭,",‬da vinci code sucks‭...‬"
1‭,",""‬I want to be here because I love Harry Potter‭, ‬and I really want a place where people take it serious‭, ‬but it is still so much fun‭.‬"""
1‭,",‬Love the Harry Potter series though I try not to talk about it too much‭..‬"
1‭,",‬I love Harry Potter‭.‬"
1‭,",‬dudeee i LOVED brokeback mountain‭!!!!‬"
0‭,",‬So Brokeback Mountain was really depressing‭.‬"
1‭,",""‬The Da Vinci Code was awesome‭, ‬I can't wait to read it‭...‬"""
1‭,",‬I love Harry Potter‭.‬"
1‭,",""‬I liked the first‭ """" ‬Mission Impossible‭.‬"""
0‭,",‬This quiz sucks and Harry Potter sucks ok bye‭..‬"
1‭,",‬Love luv lubb the Da Vinci Code‭!‬"
1‭,",‬man i loved brokeback mountain‭!‬"
0‭,",""‬god‭, ‬i just thought i hated the da vinci code‭, ‬now i see how very wrong i was‭...‬"""
0‭,",""‬I hate Harry Potter‭, ‬too‭.....‬"""
1‭,",‬I love The Da Vinci Code‭...‬"
1‭,",‬I love Brokeback Mountain‭.‬"
1‭,",‬The Da Vinci Code was absolutely AWESOME‭!‬"
0‭,",‬My dad's being stupid about brokeback mountain‭...‬"
0‭,",""‬Oh‭, ‬and Brokeback Mountain is a TERRIBLE movie‭...‬"""
1‭,",‬Brokeback Mountain was an AWESOME movie‭.‬"
0‭,",""‬Apparently‭, ‬The Da Vinci Code sucks‭.‬"""
1‭,",‬I love Harry Potter‭.‬"
1‭,",‬man i loved brokeback mountain‭!‬"
1‭,",‬the last stand and Mission Impossible 3‭ ‬both were awesome movies‭.‬"
0‭,",""‬As I sit here‭, ‬watching the MTV Movie Awards‭, ‬I am reminded of how much I despised the movie Brokeback Mountain‭.‬"""
1‭,",‬we're gonna like watch Mission Impossible or Hoot‭.(‬"
0‭,",‬These Harry Potter movies really suck‭.‬"
0‭,",‬These Harry Potter movies really suck‭.‬"
1‭,",""‬The Da Vinci Code was awesome‭, ‬I can't wait to read it‭...‬"""
1‭,",‬Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch‭.‬"
1‭,",‬I love Harry Potter‭.‬"
1‭,",‬dudeee i LOVED brokeback mountain‭!!!!‬"
1‭,",‬Brokeback Mountain was an AWESOME movie‭.‬"
0‭,",‬Mission Impossible 3‭ ‬sucked ass tho‭...‬"
0‭,",‬These Harry Potter movies really suck‭.‬"
0‭,",""‬Oh‭, ‬and Brokeback Mountain was a terrible movie‭.‬"""
0‭,",‬Brokeback Mountain was boring‭.‬"
0‭,",""‬Then snuck into Brokeback Mountain‭, ‬which is the most depressing movie I have ever seen‭..‬"""
0‭,",‬Da Vinci Code sucks be‭...‬"
1‭,",‬I love The Da Vinci Code‭...‬"
0‭,",‬I hated Harry Potter‭.‬"
1‭,",""‬Because I would like to make friends who like the same things I like‭, ‬and I really like Harry Potter‭, ‬so I thought that joining a community like this would be a good start‭.‬"""
1‭,",‬I love Brokeback Mountain‭....‬"
0‭,",""‬As I sit here‭, ‬watching the MTV Movie Awards‭, ‬I am reminded of how much I despised the movie Brokeback Mountain‭.‬"""
0‭,",""‬Da Vinci Code‭ = ‬Up‭, ‬Up‭, ‬Down‭, ‬Down‭, ‬Left‭, ‬Right‭, ‬Left‭, ‬Right‭, ‬B‭, ‬A‭, ‬SUCK‭!‬"""
1‭,",""‬Brokeback Mountain was amazing‭, ‬and made me cry like a bitch‭.‬"""
0‭,",""‬Ok‭, ‬so the Da Vinci Code movie sucked incredibly‭,. ( ‬except for the part were we see Paul Bentlys butt‭, ‬that was kinda cool‭..‬"""
1‭,",""‬I liked the first‭ """" ‬Mission Impossible‭.‬"""
1‭,",‬Brokeback Mountain was an AWESOME movie‭.‬"
1‭,",‬Love luv lubb the Da Vinci Code‭!‬"
1‭,",‬Harry Potter is AWESOME I don't care if anyone says differently‭!..‬"
0‭,",‬I hate Harry Potter‭.‬"
1‭,",""‬I love the Harry Potter series if you can count that as‭ """" ‬a‭ """" ‬book‭, ‬also Catcher In the Tye‭, ‬Jane Eyre‭, ‬The Virgin Suicides‭, ‬yeah‭...‬"""
1‭,",‬I love the fallon‭ / ‬mission impossible dad left us convo‭...‬"
1‭,",""‬I absolutely LOVE Harry Potter‭, ‬as you can tell already‭.‬"""
1‭,",‬Oh and mission impossible 3‭ ‬was awesome‭.‬"
0‭,",""‬I hate Harry Potter‭, ‬that daniel wotshisface needs a fucking slap‭...‬"""
0‭,",‬Brokeback Mountain is fucking horrible‭..‬"
0‭,",‬DA VINCI CODE-SUCKED BALLZ‭.‬"
1‭,",‬da vinci code was an awesome movie‭...‬"
1‭,",‬The Da Vinci Code is awesome‭..‬"
0‭,",‬i heard da vinci code sucked soo much only 2.5‭ ‬stars‭:‬"
1‭,",‬Brokeback Mountain was so awesome‭.‬"
1‭,",‬The Da Vinci Code is awesome‭!!‬"
1‭,",‬I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable‭!:‬"
0‭,",""‬Always knows what I want‭, ‬not guy crazy‭, ‬hates Harry Potter‭..‬"""
1‭,",‬and i thought mission impossible III was quite awesome‭..‬"
0‭,",‬i heard da vinci code sucked soo much only 2.5‭ ‬stars‭:‬"
0‭,",‬If Jesus is fabricated a la the Da Vinci Code then Christianity is worthless‭...‬"
1‭,",‬then I turn on the light and the radio and enjoy my Da Vinci Code‭.‬"
1‭,",‬Mission Impossible 3‭ ‬was excellent‭.‬"
0‭,",‬lol nd i heard da vinci code sucks‭..‬"
1‭,",""‬I love the Harry Potter series if you can count that as‭ """" ‬a‭ """" ‬book‭, ‬also Catcher In the Tye‭, ‬Jane Eyre‭, ‬The Virgin Suicides‭, ‬yeah‭...‬"""
0‭,",‬This quiz sucks and Harry Potter sucks ok bye‭..‬"
0‭,",‬da vinci code sucks‭...‬"
0‭,",‬da vinci code sucks‭...‬"
1‭,",""‬He's like‭,'‬YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN‭ '..‬"""
0‭,",‬Ok brokeback mountain is such a horrible movie‭.‬"
1‭,",""‬He's like‭,'‬YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN‭ '..‬"""
1‭,",""‬He's like‭,'‬YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN‭ '..‬"""
1‭,",‬I love The Da Vinci Code‭...‬"
0‭,",‬So Brokeback Mountain was really depressing‭.‬"
0‭,",‬I hate Harry Potter‭.‬"
1‭,",""‬I love Brokeback Mountain‭, ‬but it's really sad‭.:(..‬"""
1‭,",""‬Because I would like to make friends who like the same things I like‭, ‬and I really like Harry Potter‭, ‬so I thought that joining a community like this would be a good start‭.‬"""
1‭,",‬The Da Vinci Code was absolutely AWESOME‭!‬"
0‭,","", ‬she helped me bobbypin my insanely cool hat to my head‭, ‬and she laughed at my stupid brokeback mountain cowboy jokes‭..‬"""
1‭,",‬Love luv lubb the Da Vinci Code‭!‬"
0‭,",‬i heard da vinci code sucked soo much only 2.5‭ ‬stars‭:‬"
0‭,",""‬Then snuck into Brokeback Mountain‭, ‬which is the most depressing movie I have ever seen‭..‬"""
0‭,",""‬Is it just me‭, ‬or does Harry Potter suck‭?...‬"""
0‭,",‬Da Vinci Code sucked‭..‬"
0‭,",‬I've seen X-Men three times and the Da Vinci Code royally sucked‭...‬"
0‭,",""‬Oh‭, ‬and Brokeback Mountain was a terrible movie‭.‬"""
1‭,",‬The Da Vinci Code is awesome‭!!‬"
1‭,",‬Da Vinci Code is a friggin awesome book‭.‬"
1‭,",‬The Da Vinci Code was absolutely AWESOME‭!‬"
0‭,",""‬As I sit here‭, ‬watching the MTV Movie Awards‭, ‬I am reminded of how much I despised the movie Brokeback Mountain‭.‬"""
1‭,",""‬I liked the first‭ """" ‬Mission Impossible‭.‬"""
1‭,",‬Harry Potter is AWESOME I don't care if anyone says differently‭!..‬"
1‭,",‬The Da Vinci Code is awesome‭!!‬"
1‭,",‬and i love Da Vinci Code too‭..‬"
1‭,",‬Brokeback Mountain was an AWESOME movie‭.‬"
1‭,",‬The Da Vinci Code is awesome‭!!‬"
1‭,",‬Love luv lubb the Da Vinci Code‭!‬"
1‭,",‬The Da Vinci Code was absolutely AWESOME‭!‬"
1‭,",‬gosh i miss telling Brokeback Mountain news‭!.‬"
1‭,",""‬I love the Harry Potter series if you can count that as‭ """" ‬a‭ """" ‬book‭, ‬also Catcher In the Tye‭, ‬Jane Eyre‭, ‬The Virgin Suicides‭, ‬yeah‭...‬"""
1‭,",‬Brokeback Mountain was so awesome‭.‬"
0‭,",‬So Brokeback Mountain was really depressing‭.‬"
1‭,",‬I love Harry Potter‭.‬"
1‭,",""‬Mission Impossible III was a really awesome movie‭, ‬period‭.‬"""
1‭,",‬mission impossible 2‭ ‬rocks‭!!....‬"
1‭,",‬i love kirsten‭ / ‬leah‭ / ‬kate escapades and mission impossible tom as well‭...‬"
1‭,",‬I like Mission Impossible movies because you never know who's on the right side‭.‬"
1‭,",""‬The Da Vinci Code was awesome‭, ‬I can't wait to read it‭...‬"""
1‭,",‬I love Harry Potter‭..‬"
1‭,",‬I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable‭!:‬"
